Entity,Code,Year,Fossil fuels per capita (kWh)
Cyprus,CYP,1998,30194.31
Cyprus,CYP,1999,31188.663
Cyprus,CYP,2000,32090.275
Cyprus,CYP,2001,31885.08
Cyprus,CYP,2002,30896.582
Cyprus,CYP,2003,32282.018
Cyprus,CYP,2004,30917.043
Cyprus,CYP,2005,34037.137
Cyprus,CYP,2006,32894.458
Cyprus,CYP,2007,32862.776
Cyprus,CYP,2008,32941.897
Cyprus,CYP,2009,31630.71
Cyprus,CYP,2010,30255.541
Cyprus,CYP,2011,29356.962
Cyprus,CYP,2012,27042.115
Cyprus,CYP,2013,23767.194
Cyprus,CYP,2014,23693.986
Cyprus,CYP,2015,24090.734
Cyprus,CYP,2016,26043.211
Cyprus,CYP,2017,26534.149
Cyprus,CYP,2018,26158.958
Cyprus,CYP,2019,25853
Czechia,CZE,1965,47108.26
Czechia,CZE,1966,47455.907
Czechia,CZE,1967,46789.682
Czechia,CZE,1968,48996.121
Czechia,CZE,1969,51197.547
Czechia,CZE,1970,53148.765
Czechia,CZE,1971,55867.73
Czechia,CZE,1972,55920.354
Czechia,CZE,1973,55999.25
Czechia,CZE,1974,56040.087
Czechia,CZE,1975,57987.693
Czechia,CZE,1976,59344.188
Czechia,CZE,1977,60761.946
Czechia,CZE,1978,61287.325
Czechia,CZE,1979,61501.794
Czechia,CZE,1980,59304.513
Czechia,CZE,1981,58858.904
Czechia,CZE,1982,58279.485
Czechia,CZE,1983,58384.842
Czechia,CZE,1984,60240.67
Czechia,CZE,1985,59991.064
Czechia,CZE,1986,59606.726
Czechia,CZE,1987,59610.959
Czechia,CZE,1988,59663.079
Czechia,CZE,1989,57653.438
Czechia,CZE,1990,49086.283
Czechia,CZE,1991,44461.1
Czechia,CZE,1992,42891.396
Czechia,CZE,1993,42329.917
Czechia,CZE,1994,40948.716
Czechia,CZE,1995,42876.482
Czechia,CZE,1996,44391.374
Czechia,CZE,1997,42551.062
Czechia,CZE,1998,41118.694
Czechia,CZE,1999,39146.585
Czechia,CZE,2000,41634.089
Czechia,CZE,2001,42397.484
Czechia,CZE,2002,41421.601
Czechia,CZE,2003,42607.504
Czechia,CZE,2004,43612.36
Czechia,CZE,2005,43131.739
Czechia,CZE,2006,43479.832
Czechia,CZE,2007,42710.259
Czechia,CZE,2008,41219.19
Czechia,CZE,2009,38509.623
Czechia,CZE,2010,39774.479
Czechia,CZE,2011,38147.988
Czechia,CZE,2012,37178.815
Czechia,CZE,2013,35904.144
Czechia,CZE,2014,35035.947
Czechia,CZE,2015,35082.761
Czechia,CZE,2016,35051.741
Czechia,CZE,2017,35898.338
Czechia,CZE,2018,35470.549
Czechia,CZE,2019,34636.421
Denmark,DNK,1965,34902.202
Denmark,DNK,1966,39404.227
Denmark,DNK,1967,39331.479
Denmark,DNK,1968,40814.821
Denmark,DNK,1969,46536.38
Denmark,DNK,1970,49263.567
Denmark,DNK,1971,46264.484
Denmark,DNK,1972,48541.675
Denmark,DNK,1973,46720.905
Denmark,DNK,1974,42301.747
Denmark,DNK,1975,41512.453
Denmark,DNK,1976,45539.693
Denmark,DNK,1977,46323.833
Denmark,DNK,1978,46874.769
Denmark,DNK,1979,46695.707
Denmark,DNK,1980,45438.955
Denmark,DNK,1981,40802.247
Denmark,DNK,1982,39010.391
Denmark,DNK,1983,37076.017
Denmark,DNK,1984,37724.791
Denmark,DNK,1985,42522.714
Denmark,DNK,1986,43406.629
Denmark,DNK,1987,41791.15
Denmark,DNK,1988,41212.708
Denmark,DNK,1989,37831.965
Denmark,DNK,1990,38786.881
Denmark,DNK,1991,44511.56
Denmark,DNK,1992,41315.756
Denmark,DNK,1993,43506.176
Denmark,DNK,1994,46587.454
Denmark,DNK,1995,45477.576
Denmark,DNK,1996,53957.594
Denmark,DNK,1997,48144.47
Denmark,DNK,1998,45628.207
Denmark,DNK,1999,43740.95
Denmark,DNK,2000,41141.535
Denmark,DNK,2001,40996.022
Denmark,DNK,2002,40280.206
Denmark,DNK,2003,42895.973
Denmark,DNK,2004,39479.604
Denmark,DNK,2005,37661.954
Denmark,DNK,2006,42163.536
Denmark,DNK,2007,39008.561
Denmark,DNK,2008,37276.082
Denmark,DNK,2009,34610.399
Denmark,DNK,2010,35269.603
Denmark,DNK,2011,31784.736
Denmark,DNK,2012,28283.669
Denmark,DNK,2013,29255.556
Denmark,DNK,2014,26991.371
Denmark,DNK,2015,25246.374
Denmark,DNK,2016,25719.739
Denmark,DNK,2017,24346.691
Denmark,DNK,2018,24337.7
Denmark,DNK,2019,22947.348
Ecuador,ECU,1965,1510.42
Ecuador,ECU,1966,1531.72
Ecuador,ECU,1967,1606.322
Ecuador,ECU,1968,1864.131
Ecuador,ECU,1969,1915.701
Ecuador,ECU,1970,2236.852
Ecuador,ECU,1971,2389.994
Ecuador,ECU,1972,2433.252
Ecuador,ECU,1973,2549.612
Ecuador,ECU,1974,2897.149
Ecuador,ECU,1975,2802.592
Ecuador,ECU,1976,3037.81
Ecuador,ECU,1977,3581.182
Ecuador,ECU,1978,3567.001
Ecuador,ECU,1979,3661.557
Ecuador,ECU,1980,4536.195
Ecuador,ECU,1981,4970.919
Ecuador,ECU,1982,5311.68
Ecuador,ECU,1983,4782.59
Ecuador,ECU,1984,4750.744
Ecuador,ECU,1985,5655.455
Ecuador,ECU,1986,5600.779
Ecuador,ECU,1987,5498.005
Ecuador,ECU,1988,6334.652
Ecuador,ECU,1989,6384.974
Ecuador,ECU,1990,6473.793
Ecuador,ECU,1991,7106.844
Ecuador,ECU,1992,6930.57
Ecuador,ECU,1993,6847.017
Ecuador,ECU,1994,7218.538
Ecuador,ECU,1995,6944.968
Ecuador,ECU,1996,7617.809
Ecuador,ECU,1997,8442.269
Ecuador,ECU,1998,8328.944
Ecuador,ECU,1999,7152.969
Ecuador,ECU,2000,6435.332
Ecuador,ECU,2001,6557.5
Ecuador,ECU,2002,6248.564
Ecuador,ECU,2003,6350.179
Ecuador,ECU,2004,6815.736
Ecuador,ECU,2005,7280.786
Ecuador,ECU,2006,7601.665
Ecuador,ECU,2007,7552.029
Ecuador,ECU,2008,7607.876
Ecuador,ECU,2009,7666.979
Ecuador,ECU,2010,8681.296
Ecuador,ECU,2011,8716.853
Ecuador,ECU,2012,8998.276
Ecuador,ECU,2013,9428.935
Ecuador,ECU,2014,9762.806
Ecuador,ECU,2015,9299.362
Ecuador,ECU,2016,8657.128
Ecuador,ECU,2017,8294.113
Ecuador,ECU,2018,8706.538
Ecuador,ECU,2019,8267.901
Egypt,EGY,1965,2844.03
Egypt,EGY,1966,2915.221
Egypt,EGY,1967,2394.783
Egypt,EGY,1968,2440.374
Egypt,EGY,1969,1826.98
Egypt,EGY,1970,2247.39
Egypt,EGY,1971,2239.087
Egypt,EGY,1972,2465.904
Egypt,EGY,1973,2258.595
Egypt,EGY,1974,2495.218
Egypt,EGY,1975,2703.121
Egypt,EGY,1976,3165.566
Egypt,EGY,1977,3329.572
Egypt,EGY,1978,3415.783
Egypt,EGY,1979,3730.375
Egypt,EGY,1980,4226.241
Egypt,EGY,1981,4749.889
Egypt,EGY,1982,5225.743
Egypt,EGY,1983,5619.665
Egypt,EGY,1984,6017.16
Egypt,EGY,1985,6126.782
Egypt,EGY,1986,6129.407
Egypt,EGY,1987,6271.604
Egypt,EGY,1988,6312.744
Egypt,EGY,1989,6491.243
Egypt,EGY,1990,6538.62
Egypt,EGY,1991,6482.351
Egypt,EGY,1992,6341.703
Egypt,EGY,1993,6270.16
Egypt,EGY,1994,6244.16
Egypt,EGY,1995,6492.673
Egypt,EGY,1996,6718.579
Egypt,EGY,1997,6868.243
Egypt,EGY,1998,7016.839
Egypt,EGY,1999,7346.611
Egypt,EGY,2000,7639.33
Egypt,EGY,2001,7916.327
Egypt,EGY,2002,7914.501
Egypt,EGY,2003,8309.986
Egypt,EGY,2004,8562.495
Egypt,EGY,2005,8857.684
Egypt,EGY,2006,9150.749
Egypt,EGY,2007,9500.309
Egypt,EGY,2008,9941.083
Egypt,EGY,2009,10206.809
Egypt,EGY,2010,10564.597
Egypt,EGY,2011,10503.306
Egypt,EGY,2012,10818.205
Egypt,EGY,2013,10498.828
Egypt,EGY,2014,10241.436
Egypt,EGY,2015,10247.313
Egypt,EGY,2016,10569.281
Egypt,EGY,2017,10661.829
Egypt,EGY,2018,10629.143
Egypt,EGY,2019,10263.135
Estonia,EST,1985,77827.008
Estonia,EST,1986,76746.71
Estonia,EST,1987,77154.382
Estonia,EST,1988,75212.889
Estonia,EST,1989,77213.474
Estonia,EST,1990,76943.925
Estonia,EST,1991,70188.096
Estonia,EST,1992,51753.015
Estonia,EST,1993,41959.624
Estonia,EST,1994,43291.344
Estonia,EST,1995,41071.788
Estonia,EST,1996,43763.295
Estonia,EST,1997,43524.173
Estonia,EST,1998,40829.458
Estonia,EST,1999,37482.27
Estonia,EST,2000,38486.907
Estonia,EST,2001,40213.443
Estonia,EST,2002,40198.257
Estonia,EST,2003,43985.544
Estonia,EST,2004,46241.648
Estonia,EST,2005,45707.785
Estonia,EST,2006,45177.719
Estonia,EST,2007,51398.754
Estonia,EST,2008,49110.396
Estonia,EST,2009,43068.801
Estonia,EST,2010,51407.679
Estonia,EST,2011,52959.079
Estonia,EST,2012,53234.611
Estonia,EST,2013,55885.624
Estonia,EST,2014,54259.369
Estonia,EST,2015,50300.52
Estonia,EST,2016,50585.515
Estonia,EST,2017,54371.177
Estonia,EST,2018,58570.539
Estonia,EST,2019,46199.99
Europe,,1965,18044.741
Europe,,1966,18356.827
Europe,,1967,18789.761
Europe,,1968,19946.37
Europe,,1969,21365.908
Europe,,1970,22630.493
Europe,,1971,23099.89
Europe,,1972,24007.117
Europe,,1973,25287.102
Europe,,1974,24586.817
Europe,,1975,24026.466
Europe,,1976,25430.907
Europe,,1977,25331.178
Europe,,1978,26191.484
Europe,,1979,26958.729
Europe,,1980,26016.4
Europe,,1981,24808.082
Europe,,1982,24073.5
Europe,,1983,23922.236
Europe,,1984,24073.562
Europe,,1985,28734.534
Europe,,1986,29070.943
Europe,,1987,29352.092
Europe,,1988,29147.525
Europe,,1989,29043.993
Europe,,1990,29195.891
Europe,,1991,28484.278
Europe,,1992,27323.176
Europe,,1993,26392.539
Europe,,1994,25671.791
Europe,,1995,26131.819
Europe,,1996,26862.289
Europe,,1997,26566.022
Europe,,1998,26810.016
Europe,,1999,26614.236
Europe,,2000,26849.515
Europe,,2001,27142.21
Europe,,2002,27088.806
Europe,,2003,27736.468
Europe,,2004,27916.351
Europe,,2005,28015.664
Europe,,2006,28239.703
Europe,,2007,27930.679
Europe,,2008,27495.628
Europe,,2009,25504.785
Europe,,2010,26183.42
Europe,,2011,25475.701
Europe,,2012,24978.27
Europe,,2013,24379.71
Europe,,2014,23024.32
Europe,,2015,23125.02
Europe,,2016,23541.47
Europe,,2017,23830.632
Europe,,2018,23482.274
Europe,,2019,22937.307
Finland,FIN,1965,19204.503
Finland,FIN,1966,21975.395
Finland,FIN,1967,22633.378
Finland,FIN,1968,25906.709
Finland,FIN,1969,30223.945
Finland,FIN,1970,33292.62
Finland,FIN,1971,33484.223
Finland,FIN,1972,35695.084
Finland,FIN,1973,39677.934
Finland,FIN,1974,36258.083
Finland,FIN,1975,37115.764
Finland,FIN,1976,41403.127
Finland,FIN,1977,40746.521
Finland,FIN,1978,43663.161
Finland,FIN,1979,45002.201
Finland,FIN,1980,44833.527
Finland,FIN,1981,38571.926
Finland,FIN,1982,36798.333
Finland,FIN,1983,35227.686
Finland,FIN,1984,36825.795
Finland,FIN,1985,39821.842
Finland,FIN,1986,40290.57
Finland,FIN,1987,42083.923
Finland,FIN,1988,41865.974
Finland,FIN,1989,42453.291
Finland,FIN,1990,44488.624
Finland,FIN,1991,44209.695
Finland,FIN,1992,42719.481
Finland,FIN,1993,43233.422
Finland,FIN,1994,47293.793
Finland,FIN,1995,43296.736
Finland,FIN,1996,46891.551
Finland,FIN,1997,45509.429
Finland,FIN,1998,44829.09
Finland,FIN,1999,44560.793
Finland,FIN,2000,44040.287
Finland,FIN,2001,46445.077
Finland,FIN,2002,48328.31
Finland,FIN,2003,53612.511
Finland,FIN,2004,49515.946
Finland,FIN,2005,43634.534
Finland,FIN,2006,49027.48
Finland,FIN,2007,47568.883
Finland,FIN,2008,43350.362
Finland,FIN,2009,40942.03
Finland,FIN,2010,45621.118
Finland,FIN,2011,40534.114
Finland,FIN,2012,36486.426
Finland,FIN,2013,37893.148
Finland,FIN,2014,34832.62
Finland,FIN,2015,32565.484
Finland,FIN,2016,34713.151
Finland,FIN,2017,32524.463
Finland,FIN,2018,33078.661
Finland,FIN,2019,30443.716
France,FRA,1965,23970.394
France,FRA,1966,24002.896
France,FRA,1967,25884.128
France,FRA,1968,26901.551
France,FRA,1969,29573.546
France,FRA,1970,31814.525
France,FRA,1971,33215.617
France,FRA,1972,35162.952
France,FRA,1973,38247.508
France,FRA,1974,36746.856
France,FRA,1975,33767.743
France,FRA,1976,36820.963
France,FRA,1977,35530.275
France,FRA,1978,36980.666
France,FRA,1979,37681.417
France,FRA,1980,35700.156
France,FRA,1981,32662.877
France,FRA,1982,30848.947
France,FRA,1983,29915.166
France,FRA,1984,28912.235
France,FRA,1985,28636.159
France,FRA,1986,27997.873
France,FRA,1987,27660.455
France,FRA,1988,27292.028
France,FRA,1989,27865.474
France,FRA,1990,28257.296
